url,country,phishing,reference,language
www.espeedway.pl/foto/main.php?cmd=imageview&var1=51_czerwiec_2009%2F2009_06_28_Torun_Wroclaw%2F43.jpg&var2=1,PL,False,True,False
kuk.kozmin.pl/105/badania-mikrobiologiczne-wody-z-walkowa.html,PL,False,True,False
www.ogloszenia-zachodniopomorskie.pl/ogloszenie-2843/kupie-antyczne-szyldytablice-reklamowe-emaliowane-telefon-694972047.html,PL,False,True,False
www.brewiarz.pl/i_17.php3/1301p/i_17/help/i_17/xii_16/ii_17/wstep/xii_16/appendix/ii_17/xii_16/wstep/help/czytelnia/xi_16/appendix/latin/appendix/wstep/xii_16/czytelnia/xii_16/help/help/xii_16/help/latin/i_17/ii_17/rok_2005.php3,PL,False,True,False
mgops.dobczyce.pl/137-ogloszenia-i-komunikaty/438-ograniczenia-obslugi-bezposredniej-klientow,PL,False,True,False
zrzutka.pl/en/profile/aurelia-dobosz-680662,PL,False,True,False
psychoterapeutka.info.pl/granulats/3032_Fri.html,PL,False,True,False
dobreziele.pl/sklep/naczynia/tykwy/cuia-monstruo-225-ml,PL,False,True,False
magazynkontakt.pl/polska-piecza-zacznij-tutaj/,PL,False,True,False
hoteldabrowiak.com.pl/ogloszenie/przyczepy-rolnicze-bagpolska/bagpolska/,PL,False,True,False
umtarnogrod.bip.lubelskie.pl/index.php?id=146,PL,False,True,False
consido.pl/moje-konto/lost-password/,PL,False,True,False
www.zmartwychwstanie-siemianowice.pl/ogloszenia-parafialne--str-2.html,PL,False,True,False
8.przedszkolalubliniec.pl/index.php/grupy/,PL,False,True,False
agnieszkamaciag.pl/wlasny-styl/ame-0237_20141104121429403-1/,PL,False,True,False
www.ostrowiecbiega.mosir.ostrowiec.pl/index.php?pokaz=dzial&page=146&dzial=6,PL,False,True,False
www.tapetus.pl/kwiaty_barwinek.php,PL,False,True,False
psychoterapeutka.info.pl/granulats/4481_Wed.html,PL,False,True,False
www.dusznikizdroj.com.pl/?dzial=ogloszenia&id_k=1,PL,False,True,False
wydawnictwowam.pl/prod.idzcie-jestescie-poslani.16338.htm,PL,False,True,False
goewrprfow.drony-24.pl/holosun-torque-specs,PL,False,True,False
"dpk.pl/golarki,c562.html",PL,False,True,False
www.ogloszenia.przemysl.pl/716474,PL,False,True,False
stylowi.pl/logowanie,PL,False,True,False
www.ogloszenia.nowy-sacz.pl/931376,PL,False,True,False
www.praca-mazowieckie.com.pl/oferta/mlodszy-specjalista-mlodsza-specjalistka-ds-ksiegowo-administracyjnych/mazowieckie//8974354/,PL,False,True,False
5lozamoyski.pl/ogloszenie,PL,False,True,False
podroze-foryou.pl/oferta-dla-grup/berlin/,PL,False,True,False
antolove.pl/pl/index/5,PL,False,True,False
naap.pl/pol_m_Akcesoria-170.html,PL,False,True,False
ochtabinski.pl/skate-sesion/,PL,False,True,False
wyskoczwgory.pl/new/jljxcmvplv,PL,False,True,False
zabytek.pl/pl/api/gpx?gps_lat=53.322455968338&gps_lng=18.508159464826,PL,False,True,False
egrando.pl/content/2-montaz,PL,False,True,False
zakrzewska-bielawska.pl/ogloszenie/plansze-reklamowe-konstrukcje-reklamowe-bannergear-8482/,PL,False,True,False
villare.pl/2774-maslicka-201,PL,False,True,False
sds.zlotoryja.pl/index.php?c=page&id=13,PL,False,True,False
www.wolontariat.biz.pl/,PL,False,True,False
szawal.com.pl/regularne-wycinanie-drzew/,PL,False,True,False
